20231114T,33.75,33.75,33.75,33.75,0.00
20231115T,33.40,33.40,33.40,33.40,0.00
20231116T,33.40,33.40,33.40,33.40,0.00
20231117T,32.75,32.75,32.75,32.75,0.00
20231120T,32.50,32.50,32.50,32.50,0.00
20231121T,32.40,32.40,32.40,32.40,0.00
20231122T,32.05,32.05,32.05,32.05,0.00
20231124T,32.05,32.05,32.05,32.05,0.00
20231127T,32.75,32.75,32.75,32.75,0.00
20231128T,33.00,33.00,33.00,33.00,0.00
20231129T,33.60,33.60,33.60,33.60,0.00
20231130T,33.60,33.60,33.60,33.60,0.00
20231201T,33.60,33.60,33.60,33.60,0.00
20231204T,33.75,33.75,33.75,33.75,0.00
20231205T,33.75,33.75,33.75,33.75,0.00
20231206T,33.75,33.75,33.75,33.75,0.00
20231207T,34.50,34.50,34.50,34.50,0.00
20231208T,34.75,34.75,34.75,34.75,0.00
20231211T,35.25,35.25,35.25,35.25,0.00
20231212T,35.25,35.25,35.25,35.25,0.00
20231213T,35.25,35.25,35.25,35.25,0.00
20231214T,35.00,35.00,35.00,35.00,0.00
20231215T,35.00,35.00,35.00,35.00,0.00
20231218T,35.00,35.00,35.00,35.00,0.00
20231219T,35.00,35.00,35.00,35.00,0.00
20231220T,35.25,35.25,35.25,35.25,0.00
20231221T,35.25,35.25,35.25,35.25,0.00
20231222T,35.25,35.25,35.25,35.25,0.00
20231226T,35.25,35.25,35.25,35.25,0.00
20231227T,35.50,35.50,35.50,35.50,0.00
20231228T,35.40,35.40,35.40,35.40,0.00
20231229T,35.55,35.55,35.55,35.55,0.00
20240102T,35.75,35.75,35.75,35.75,0.00
20240103T,35.25,35.25,35.25,35.25,0.00
20240104T,35.25,35.25,35.25,35.25,0.00
20240105T,35.50,35.50,35.50,35.50,0.00
20240108T,35.50,35.50,35.50,35.50,0.00
20240109T,35.50,35.50,35.50,35.50,0.00
20240110T,35.00,35.00,35.00,35.00,0.00
20240111T,35.00,35.00,35.00,35.00,0.00
20240112T,34.95,34.95,34.95,34.95,0.00
20240116T,34.95,34.95,34.95,34.95,0.00
20240117T,35.10,35.10,35.10,35.10,0.00
20240118T,35.15,35.15,35.15,35.15,0.00
20240119T,35.15,35.15,35.15,35.15,0.00
20240122T,35.15,35.15,35.15,35.15,0.00
20240123T,35.15,35.15,35.15,35.15,0.00
20240124T,35.15,35.15,35.15,35.15,0.00
20240125T,35.00,35.00,35.00,35.00,0.00
20240126T,35.00,35.00,35.00,35.00,0.00
20240129T,35.00,35.00,35.00,35.00,0.00
20240130T,35.00,35.00,35.00,35.00,0.00
20240131T,35.40,35.40,35.40,35.40,0.00
20240201T,35.50,35.50,35.50,35.50,0.00
20240202T,35.25,35.25,35.25,35.25,0.00
20240205T,35.00,35.00,35.00,35.00,0.00
20240206T,34.75,34.75,34.75,34.75,0.00
20240207T,34.75,34.75,34.75,34.75,0.00
20240208T,34.25,34.25,34.25,34.25,0.00
20240209T,34.60,34.60,34.60,34.60,0.00
20240212T,34.75,34.75,34.75,34.75,0.00
20240213T,35.00,35.00,35.00,35.00,0.00
20240214T,35.50,35.50,35.50,35.50,0.00
20240215T,35.50,35.50,35.50,35.50,0.00
20240216T,35.75,35.75,35.75,35.75,0.00
20240220T,35.70,35.70,35.70,35.70,0.00
20240221T,35.80,35.80,35.80,35.80,0.00
20240222T,36.00,36.00,36.00,36.00,0.00
20240223T,36.25,36.25,36.25,36.25,0.00
20240226T,36.50,36.50,36.50,36.50,0.00
20240227T,36.75,36.75,36.75,36.75,0.00
20240228T,37.00,37.00,37.00,37.00,0.00
20240229T,37.00,37.00,37.00,37.00,0.00
20240301T,37.00,37.00,37.00,37.00,0.00
20240304T,36.50,36.50,36.50,36.50,0.00
20240305T,36.25,36.25,36.25,36.25,0.00
20240306T,36.25,36.25,36.25,36.25,0.00
20240307T,36.50,36.50,36.50,36.50,0.00
